Date,Open,High,Low,Close,%Change,Volume,# of Trades,Turnover (1000)
2020-10-22,360.0,376.5,358.0,366.6,0.22,333209.0,7989.0,123015.56
2020-10-21,367.2,369.4,354.7,365.8,-0.57,686253.0,12546.0,247782.35
2020-10-20,372.0,378.0,362.2,367.9,-1.1,485651.0,9337.0,179319.38
2020-10-19,381.6,384.0,372.0,372.0,-1.74,310368.0,7330.0,116936.18
2020-10-16,378.0,390.0,378.0,378.6,0.96,627822.0,11780.0,240712.75
2020-10-15,386.4,387.5,373.3,375.0,-3.6,311455.0,7969.0,117737.8
2020-10-14,383.0,397.7,380.1,389.0,1.57,424438.0,9808.0,165991.65
2020-10-13,371.0,384.2,367.0,383.0,3.23,283063.0,7726.0,107410.89
2020-10-12,378.0,382.7,371.0,371.0,-1.9,430801.0,8613.0,161548.19
2020-10-09,389.9,389.9,373.5,378.2,-2.75,367450.0,9638.0,138969.2
2020-10-08,381.2,388.9,379.9,388.9,3.13,363144.0,9037.0,140430.02
2020-10-07,375.3,379.8,365.7,377.1,0.61,529453.0,13723.0,197948.83
2020-10-06,400.0,400.8,373.0,374.8,-5.99,793733.0,18844.0,305317.59
2020-10-05,403.0,410.5,395.1,398.7,0.38,388529.0,11304.0,156300.02
2020-10-02,390.1,400.5,384.1,397.2,3.82,758118.0,11600.0,298430.26
2020-10-01,416.9,416.9,377.0,382.6,-8.56,1170664.0,23137.0,459105.4
2020-09-30,425.0,430.4,418.4,418.4,-3.01,428692.0,8348.0,181321.97
2020-09-29,429.9,434.7,424.5,431.4,0.42,311730.0,6389.0,134237.34
2020-09-28,414.0,429.6,413.3,429.6,4.78,315506.0,7437.0,133499.74
2020-09-25,404.6,410.0,400.1,410.0,1.84,280907.0,5504.0,114113.05
2020-09-24,404.0,409.4,398.3,402.6,-1.08,534190.0,18111.0,215804.5
2020-09-23,400.9,409.4,400.9,407.0,1.52,321576.0,15640.0,130350.08
2020-09-22,391.3,407.9,390.2,400.9,4.05,558150.0,18012.0,223291.52
2020-09-21,402.0,409.2,385.3,385.3,-4.18,421148.0,13175.0,166107.22
2020-09-18,405.0,411.3,402.1,402.1,-0.47,687672.0,14298.0,278463.09
2020-09-17,402.0,406.2,396.8,404.0,-0.32,328478.0,10966.0,132284.15
2020-09-16,405.6,412.9,401.5,405.3,0.57,343710.0,21636.0,140287.75
2020-09-15,417.2,417.2,400.5,403.0,-3.43,449657.0,20767.0,182840.09
2020-09-14,433.0,434.5,417.3,417.3,-3.0,609769.0,17434.0,258864.53
2020-09-11,430.0,433.0,427.1,430.2,0.28,423621.0,20391.0,181810.92
2020-09-10,431.3,433.3,427.8,429.0,-0.69,460988.0,16591.0,197979.68
2020-09-09,433.0,434.3,426.6,432.0,-0.32,419624.0,20253.0,180635.84
2020-09-08,440.0,440.3,428.2,433.4,-0.73,388166.0,22219.0,167839.57
2020-09-07,430.1,439.1,425.7,436.6,2.01,152475.0,12092.0,66376.66
2020-09-04,419.8,435.9,411.6,428.0,-0.6,813825.0,11146.0,349625.87
2020-09-03,443.4,446.8,429.8,430.6,-2.11,302440.0,6770.0,132640.77
2020-09-02,439.1,451.0,438.1,439.9,-0.18,167363.0,5191.0,74271.35
2020-09-01,438.5,447.8,436.4,440.7,0.5,279982.0,7002.0,123827.54
2020-08-31,446.0,449.9,435.0,438.5,-1.68,335642.0,4019.0,147335.84
2020-08-28,455.3,458.3,443.8,446.0,-3.21,352899.0,6732.0,158774.93
2020-08-27,435.0,462.0,433.1,460.8,5.45,635392.0,13684.0,287070.39
2020-08-26,409.5,437.7,407.8,437.0,7.11,251762.0,6556.0,106488.88
2020-08-25,414.0,416.0,407.0,408.0,-1.59,252312.0,4546.0,103138.47
2020-08-24,414.2,419.1,411.8,414.6,1.32,187027.0,4133.0,77609.12
2020-08-21,413.5,415.4,409.0,409.2,0.15,178876.0,2821.0,73547.84
2020-08-20,414.0,414.0,404.6,408.6,-1.54,139003.0,3301.0,56786.8
2020-08-19,406.0,415.0,404.0,415.0,2.14,189910.0,4430.0,78289.43
2020-08-18,408.0,409.6,401.4,406.3,-0.42,245034.0,4359.0,99327.49
2020-08-17,410.7,415.0,407.4,408.0,-0.66,321626.0,3951.0,132026.53
2020-08-13,418.0,419.9,410.7,410.7,-1.75,308820.0,5590.0,127956.97
2020-08-12,416.6,420.4,410.0,418.0,0.34,229809.0,5270.0,95415.92
2020-08-11,427.2,429.6,412.2,416.6,-2.07,224346.0,5952.0,94016.38
2020-08-10,427.0,435.0,424.2,425.4,-0.37,271458.0,5264.0,116328.52
2020-08-07,412.0,431.6,410.2,427.0,3.52,339692.0,7471.0,144907.09
2020-08-06,411.5,417.6,407.6,412.5,0.61,235949.0,7644.0,97376.73
2020-08-05,416.8,419.5,408.4,410.0,-1.8,342348.0,6793.0,141321.24
2020-08-04,419.0,423.0,414.2,417.5,0.12,710091.0,9893.0,296702.5
2020-08-03,400.0,418.8,399.4,417.0,3.73,681050.0,10575.0,280085.7
2020-07-31,399.6,404.8,398.1,402.0,0.88,237486.0,5073.0,95499.92
2020-07-30,406.0,410.8,397.9,398.5,-0.62,629451.0,12659.0,253779.21
2020-07-29,393.5,403.6,391.2,401.0,1.47,573524.0,9549.0,229146.19
2020-07-28,397.6,398.0,390.2,395.2,-1.0,287328.0,5731.0,113283.31
2020-07-27,388.0,401.2,383.1,399.2,2.89,503004.0,7132.0,198515.04
2020-07-24,382.1,388.8,379.2,388.0,0.13,429776.0,5841.0,165726.97
2020-07-23,385.1,389.7,382.1,387.5,1.17,328465.0,5942.0,127087.08
2020-07-22,381.3,386.0,375.0,383.0,0.52,300839.0,5586.0,114416.55
2020-07-21,397.0,398.0,380.0,381.0,-3.08,409221.0,9123.0,157900.7
2020-07-20,372.0,393.3,371.9,393.1,5.96,311464.0,7290.0,119901.91
2020-07-17,369.4,371.6,366.2,371.0,0.73,219457.0,3330.0,81243.32
2020-07-16,366.0,370.5,361.6,368.3,0.9,216848.0,5492.0,79479.37
2020-07-15,357.4,379.2,357.4,365.0,3.14,564238.0,12527.0,207989.6
2020-07-14,366.9,367.9,351.1,353.9,-4.22,624805.0,15604.0,223108.06
2020-07-13,383.0,385.4,368.7,369.5,-2.76,454143.0,9592.0,169086.46
2020-07-08,404.4,405.1,396.9,399.1,-1.31,182174.0,4745.0,72985.77
2020-07-07,405.0,407.4,400.4,404.4,-0.15,188402.0,4991.0,76038.94
2020-07-06,409.8,410.5,403.9,405.0,-0.25,161782.0,3897.0,65788.84
2020-07-03,407.0,409.8,403.8,406.0,0.27,108266.0,2465.0,44061.62
2020-07-02,404.9,408.6,400.9,404.9,0.42,213800.0,4851.0,86665.28
2020-07-01,395.5,404.1,390.0,403.2,2.1,225748.0,5923.0,89447.06
2020-06-30,400.0,405.2,393.8,394.9,-1.67,293413.0,7386.0,117106.78
2020-06-29,394.0,402.9,390.0,401.6,1.59,293128.0,6970.0,116982.62
