Date,Open,High,Low,Close,%Change,Volume,# of Trades,Turnover (1000)
2019-08-22,56.3,56.8,55.7,55.7,-1.94,94329.0,646.0,5320.65
2019-08-21,56.1,56.9,56.1,56.8,-0.09,34979.0,468.0,1982.31
2019-08-20,56.0,56.85,55.8,56.85,1.16,45144.0,295.0,2551.19
2019-08-19,55.5,56.55,55.0,56.2,2.74,62576.0,365.0,3509.59
2019-08-16,54.05,55.4,54.05,54.7,-1.35,28211.0,327.0,1544.38
2019-08-14,56.05,56.05,54.5,55.45,-0.98,34040.0,301.0,1884.38
2019-08-13,54.85,56.45,54.3,56.0,1.73,49129.0,312.0,2727.85
2019-08-12,54.45,55.05,53.5,55.05,2.42,31800.0,354.0,1727.55
2019-08-09,54.0,54.45,53.75,53.75,-0.46,49331.0,271.0,2660.89
2019-08-08,54.4,55.4,54.0,54.0,0.19,59258.0,509.0,3220.93
2019-08-07,56.45,56.45,53.85,53.9,-3.32,60935.0,468.0,3347.4
2019-08-06,55.2,56.6,54.3,55.75,-0.27,61191.0,652.0,3399.44
2019-08-05,55.7,56.0,54.7,55.9,0.09,66750.0,746.0,3705.77
2019-08-02,54.1,55.95,54.1,55.85,2.48,27356.0,310.0,1515.13
2019-08-01,54.9,55.45,54.15,54.5,-0.64,42450.0,442.0,2324.54
2019-07-31,55.1,56.5,54.75,54.85,-1.53,163461.0,585.0,9029.96
2019-07-30,55.7,55.75,55.1,55.7,0.18,71308.0,526.0,3955.31
2019-07-29,56.3,56.8,53.3,55.6,-1.94,48291.0,485.0,2664.39
2019-07-26,56.95,57.8,56.25,56.7,-0.44,98104.0,692.0,5582.12
2019-07-25,57.5,57.95,56.55,56.95,-1.39,59548.0,580.0,3427.7
2019-07-24,56.65,58.0,56.3,57.75,2.12,77506.0,550.0,4465.02
2019-07-23,56.0,57.15,56.0,56.55,-1.39,41510.0,348.0,2348.63
2019-07-22,57.4,57.5,57.05,57.35,0.44,23043.0,295.0,1321.91
2019-07-19,56.0,57.45,56.0,57.1,1.51,63088.0,679.0,3601.96
2019-07-18,56.5,56.65,55.5,56.25,-0.27,57259.0,739.0,3232.11
2019-07-17,56.75,57.25,56.1,56.4,-0.09,77210.0,595.0,4364.72
2019-07-16,57.5,57.5,55.5,56.45,-1.83,60961.0,567.0,3442.37
2019-07-15,56.5,57.5,56.0,57.5,1.95,320795.0,583.0,18240.49
2019-07-12,56.75,57.15,56.4,56.4,-0.18,31200.0,307.0,1767.55
2019-07-11,55.9,56.75,55.8,56.5,2.26,99134.0,663.0,5590.01
2019-07-10,55.0,55.9,54.85,55.25,0.91,59884.0,616.0,3315.81
2019-07-09,54.8,55.2,54.0,54.75,-0.45,76989.0,393.0,4211.22
2019-07-08,55.15,55.2,54.35,55.0,-0.27,82932.0,394.0,4558.41
2019-07-05,53.8,55.35,53.8,55.15,1.75,139992.0,462.0,7696.04
2019-07-04,54.95,54.95,54.2,54.2,-0.55,76706.0,228.0,4181.73
2019-07-03,54.3,55.0,54.1,54.5,0.37,118527.0,234.0,6462.1
2019-07-02,53.8,54.3,53.0,54.3,0.74,28860.0,334.0,1546.1
2019-07-01,54.0,55.3,53.9,53.9,1.13,16996.0,235.0,926.49
2019-06-28,55.3,55.8,53.2,53.3,-3.62,158629.0,891.0,8630.99
2019-06-27,55.0,55.8,54.75,55.3,0.73,179617.0,582.0,9895.74
2019-06-26,55.0,55.0,53.85,54.9,0.83,44543.0,333.0,2430.44
2019-06-25,54.4,55.35,53.9,54.45,-0.09,37683.0,417.0,2064.76
2019-06-24,52.35,54.5,52.25,54.5,4.11,28591.0,373.0,1530.99
2019-06-21,53.3,54.05,51.1,52.35,-1.78,109748.0,962.0,5736.24
2019-06-19,54.5,54.85,53.3,53.3,-2.11,33610.0,299.0,1806.23
2019-06-18,53.0,54.7,52.85,54.45,2.64,43007.0,379.0,2328.16
2019-06-17,54.0,54.0,53.05,53.05,-1.76,24537.0,277.0,1309.83
2019-06-14,54.1,54.8,53.45,54.0,0.0,34770.0,481.0,1879.93
2019-06-13,53.7,54.5,53.6,54.0,0.0,68245.0,568.0,3685.27
2019-06-12,53.2,54.0,53.2,54.0,0.93,40071.0,367.0,2149.11
2019-06-11,53.3,54.0,53.0,53.5,0.0,24721.0,200.0,1325.16
2019-06-10,53.4,54.1,52.6,53.5,0.19,36456.0,414.0,1952.51
2019-06-07,52.5,53.7,52.5,53.4,1.71,23053.0,263.0,1226.92
2019-06-06,52.35,53.3,52.3,52.5,0.29,32294.0,298.0,1705.42
2019-06-05,52.0,52.35,51.8,52.35,1.85,26824.0,310.0,1397.83
2019-06-04,51.55,51.7,51.0,51.4,0.39,53706.0,551.0,2755.39
2019-06-03,50.7,51.4,50.7,51.2,0.2,25497.0,286.0,1302.78
2019-05-31,51.6,52.15,50.6,51.1,-2.11,73693.0,619.0,3775.37
2019-05-30,52.35,52.55,52.1,52.2,-0.57,62061.0,584.0,3239.74
2019-05-29,52.6,52.95,52.15,52.5,0.0,264488.0,811.0,13869.0
2019-05-28,50.0,52.5,50.0,52.5,3.96,125295.0,522.0,6533.43
2019-05-27,50.15,50.65,50.15,50.5,0.6,50310.0,167.0,2532.74
2019-05-24,48.6,50.65,48.5,50.2,5.24,50164.0,524.0,2494.24
2019-05-23,50.0,50.0,47.66,47.7,-4.45,30621.0,437.0,1484.3
2019-05-22,50.4,50.85,49.92,49.92,-0.16,15136.0,199.0,761.48
2019-05-21,49.06,50.4,48.62,50.0,1.92,57161.0,607.0,2813.67
2019-05-20,48.7,49.06,48.14,49.06,0.62,27939.0,302.0,1353.62
2019-05-17,48.8,48.9,48.06,48.76,0.58,42227.0,470.0,2051.72
2019-05-16,51.7,51.9,51.05,51.55,0.78,49987.0,474.0,2577.49
2019-05-15,52.0,52.0,50.7,51.15,-0.68,63094.0,509.0,3238.09
2019-05-14,51.75,52.25,51.05,51.5,0.68,62642.0,434.0,3225.98
2019-05-13,52.0,52.3,51.0,51.15,-0.49,38298.0,487.0,1967.39
2019-05-10,51.6,52.55,51.0,51.4,0.59,212401.0,723.0,10995.94
2019-05-09,52.5,52.55,51.1,51.1,-2.2,35342.0,421.0,1823.13
2019-05-08,53.5,53.5,51.85,52.25,-1.42,213472.0,685.0,11186.99
2019-05-07,53.4,53.4,52.7,53.0,0.57,90439.0,500.0,4790.41
2019-05-06,54.05,54.05,52.65,52.7,-4.01,79392.0,1141.0,4204.84
2019-05-02,52.6,54.9,52.55,54.9,3.58,51663.0,467.0,2764.2
2019-04-30,53.7,54.05,52.7,53.0,-1.67,82187.0,828.0,4358.36
2019-04-29,54.45,54.45,53.7,53.9,0.09,25534.0,410.0,1377.97
2019-04-26,54.2,54.7,53.3,53.85,-0.65,28640.0,557.0,1549.52
2019-04-25,54.7,54.9,52.5,54.2,-1.63,69425.0,668.0,3740.96
2019-04-24,54.1,55.5,54.1,55.1,1.66,55804.0,523.0,3071.13
2019-04-23,54.0,55.5,53.4,54.2,-0.37,60299.0,474.0,3280.63
2019-04-18,54.15,55.25,54.0,54.4,-0.28,54633.0,410.0,2980.64
2019-04-17,54.3,54.9,53.95,54.55,0.28,26052.0,249.0,1417.85
2019-04-16,55.45,55.8,53.95,54.4,-1.89,61812.0,560.0,3390.15
2019-04-15,54.0,55.8,54.0,55.45,2.59,40854.0,270.0,2266.57
2019-04-12,54.55,55.15,53.5,54.05,-0.92,27053.0,249.0,1471.9
2019-04-11,55.0,55.8,54.55,54.55,-2.06,24995.0,271.0,1374.56
2019-04-10,55.4,55.8,54.85,55.7,0.0,50802.0,462.0,2814.49
2019-04-09,55.0,56.0,54.75,55.7,0.91,58409.0,569.0,3232.6
2019-04-08,53.15,55.5,53.15,55.2,3.86,93813.0,650.0,5146.99
2019-04-05,52.75,54.25,52.25,53.15,0.76,85679.0,484.0,4556.79
2019-04-04,52.15,52.75,51.85,52.75,1.44,44294.0,298.0,2323.88
2019-04-03,52.65,53.1,51.65,52.0,-1.42,108063.0,724.0,5639.51
2019-04-02,52.0,52.9,51.55,52.75,0.67,33121.0,306.0,1729.51
2019-04-01,51.9,52.4,51.2,52.4,0.96,60485.0,414.0,3126.8
2019-03-29,51.2,52.25,51.0,51.9,0.87,81503.0,478.0,4212.01
2019-03-28,52.0,52.2,51.4,51.45,-0.87,123633.0,712.0,6409.61
2019-03-27,52.1,52.8,51.9,51.9,-0.38,133259.0,402.0,6984.87
2019-03-26,51.0,52.4,50.9,52.1,3.17,108251.0,465.0,5602.54
2019-03-25,52.0,52.1,50.35,50.5,-2.88,66720.0,521.0,3409.73
2019-03-22,52.8,52.9,51.85,52.0,-1.33,71827.0,386.0,3772.42
2019-03-21,53.15,53.15,52.2,52.7,-0.94,58764.0,441.0,3096.18
2019-03-20,54.0,54.35,53.05,53.2,-1.94,60700.0,376.0,3253.96
2019-03-19,53.7,55.15,53.15,54.25,0.09,60547.0,383.0,3287.49
2019-03-18,54.0,54.2,53.25,54.2,-0.64,36736.0,329.0,1978.39
2019-03-15,52.15,54.55,51.0,54.55,5.31,320801.0,925.0,17321.0
2019-03-14,51.0,52.2,51.0,51.8,0.97,22189.0,378.0,1145.08
2019-03-13,51.3,51.9,50.6,51.3,-0.29,59951.0,582.0,3066.47
2019-03-12,53.0,53.4,51.3,51.45,-3.47,103601.0,856.0,5424.98
2019-03-11,53.8,53.8,52.15,53.3,-0.37,35551.0,385.0,1885.71
2019-03-08,51.5,53.65,51.0,53.5,3.78,79140.0,670.0,4173.1
2019-03-07,52.5,52.55,51.0,51.55,-2.0,72107.0,587.0,3732.72
2019-03-06,53.15,53.85,52.6,52.6,-1.5,53901.0,458.0,2852.61
2019-03-05,53.9,54.5,52.9,53.4,-1.66,79895.0,489.0,4288.71
2019-03-04,54.55,54.7,53.95,54.3,-1.72,25836.0,225.0,1404.08
2019-03-01,53.3,55.25,53.25,55.25,4.05,42098.0,284.0,2301.02
2019-02-28,54.15,54.75,52.5,53.1,-2.48,84375.0,610.0,4523.07
2019-02-27,55.25,55.65,54.15,54.45,-2.07,40162.0,331.0,2207.53
2019-02-26,55.4,56.0,55.4,55.6,0.36,40241.0,345.0,2245.96
2019-02-25,55.85,55.95,54.35,55.4,-0.81,51038.0,425.0,2822.55
2019-02-22,55.0,55.95,54.75,55.85,1.55,84199.0,560.0,4687.37
2019-02-21,53.65,55.3,52.85,55.0,2.71,228870.0,1128.0,12407.51
2019-02-20,54.3,54.3,53.0,53.55,-0.56,347828.0,866.0,18729.11
2019-02-19,52.5,54.4,52.25,53.85,2.57,54432.0,396.0,2907.13
2019-02-15,52.0,53.5,51.9,53.45,1.33,76460.0,689.0,4054.03
2019-02-14,50.85,52.75,50.3,52.75,3.74,146204.0,943.0,7621.2
2019-02-13,50.65,51.45,50.2,50.85,0.99,81569.0,587.0,4155.28
2019-02-12,49.84,50.4,49.58,50.35,1.76,221141.0,364.0,11056.52
2019-02-11,50.6,50.8,49.48,49.48,-1.92,134715.0,437.0,6720.65
2019-02-08,49.7,50.45,49.18,50.45,1.63,230332.0,532.0,11519.66
2019-02-07,49.9,50.0,49.04,49.64,-0.82,28629.0,397.0,1423.41
2019-02-06,49.34,50.3,49.26,50.05,1.77,177641.0,1078.0,8869.05
2019-02-05,48.4,49.24,48.16,49.18,2.16,275119.0,650.0,13450.66
2019-02-04,48.06,48.14,47.2,48.14,0.29,69546.0,407.0,3334.46
2019-02-01,48.5,48.66,47.8,48.0,0.0,117712.0,365.0,5679.5
2019-01-31,48.8,49.02,47.6,48.0,-0.83,357110.0,848.0,17214.7
2019-01-30,48.9,48.9,48.04,48.4,-0.74,101137.0,352.0,4905.76
2019-01-29,49.0,49.28,48.68,48.76,-0.16,44090.0,408.0,2158.57
2019-01-28,48.8,49.1,48.3,48.84,1.24,66333.0,538.0,3228.9
2019-01-25,48.54,48.94,48.18,48.24,-1.15,54130.0,390.0,2622.36
2019-01-24,48.18,48.86,48.18,48.8,-0.16,59021.0,430.0,2869.72
2019-01-23,47.8,48.98,47.52,48.88,2.73,100689.0,629.0,4904.71
2019-01-22,47.66,48.16,47.44,47.58,0.3,64693.0,340.0,3080.85
2019-01-21,47.98,48.2,47.44,47.44,-0.29,13054.0,124.0,623.76
2019-01-18,47.4,47.88,47.1,47.58,0.34,65562.0,549.0,3112.45
2019-01-17,48.9,49.1,47.36,47.42,-2.55,128710.0,573.0,6244.75
2019-01-16,48.24,48.96,48.24,48.66,0.33,100322.0,443.0,4894.1
2019-01-15,48.04,49.04,48.04,48.5,0.96,115897.0,464.0,5619.61
2019-01-14,49.48,49.48,47.8,48.04,-2.91,46063.0,492.0,2222.28
2019-01-11,47.9,49.48,47.9,49.48,3.17,52423.0,404.0,2583.59
2019-01-10,49.2,49.64,47.56,47.96,-1.15,130350.0,795.0,6353.7
2019-01-09,47.9,49.64,47.9,48.52,1.93,193661.0,1047.0,9456.11
2019-01-08,47.48,48.2,47.14,47.6,0.0,34995.0,352.0,1668.46
2019-01-07,46.76,47.94,46.76,47.6,1.8,36402.0,351.0,1732.53
2019-01-04,46.4,46.98,46.06,46.76,0.65,29116.0,324.0,1359.63
2019-01-03,46.0,46.46,45.92,46.46,-0.04,78056.0,588.0,3604.12
2019-01-02,46.2,46.76,45.6,46.48,0.78,92217.0,552.0,4270.05
